date,game,minimum,decision,confidence,actual_total,went_over,result,reasoning,month
2024-10-22,New York Knicks @ Boston Celtics,217.0,NO,61,241,True,SKIPPED,Elite offense (119.5) | Average pace (96.2) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (99+ days),2024-10
2024-12-23,Boston Celtics @ Orlando Magic,206.5,NO,47,212,True,SKIPPED,Strong offense (115.0) | Slow pace (95.9) - risky | Boston Celtics hot (HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2024-12
2024-12-23,Utah Jazz @ Cleveland Cavaliers,219.0,NO,67,237,True,SKIPPED,Elite offense (116.5) | Above average pace (99.9) | Cleveland Cavaliers hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2024-12
2024-12-23,Houston Rockets @ Charlotte Hornets,204.5,NO,32,215,True,SKIPPED,Weak offense (111.3) | Above average pace (98.1) | Charlotte Hornets hot (WARM) | Tight buffer (14.9) | Houston Rockets on back-to-back,2024-12
2024-12-23,Minnesota Timberwolves @ Atlanta Hawks,217.5,NO,50,221,True,SKIPPED,Strong offense (115.6) | Above average pace (99.9) | Minnesota Timberwolves cold (scoring slump) | Moderate buffer (15.0) | Both teams rested (2+ days),2024-12
2024-12-23,San Antonio Spurs @ Philadelphia 76ers,208.5,NO,48,217,True,SKIPPED,Above-avg offense (113.2) | Above average pace (98.3) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (2+ days),2024-12
2024-12-23,Brooklyn Nets @ Miami Heat,200.5,NO,35,205,True,SKIPPED,Weak offense (111.0) | Average pace (96.3) | Brooklyn Nets hot (HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2024-12
2024-12-23,Indiana Pacers @ Golden State Warriors,216.0,NO,53,216,False,SKIPPED,Strong offense (115.8) | Above average pace (99.3) | Both teams neutral form | Moderate buffer (15.2) | Indiana Pacers on back-to-back,2024-12
2024-12-23,Milwaukee Bucks @ Chicago Bulls,218.5,NO,55,203,False,SKIPPED,Strong offense (115.0) | Fast pace (101.0) | Chicago Bulls cold (scoring slump) | Tight buffer (14.8) | Both teams rested (2+ days),2024-12
2024-12-23,Toronto Raptors @ New York Knicks,211.5,NO,53,264,True,SKIPPED,Strong offense (114.5) | Above average pace (98.2) | Both teams neutral form | Moderate buffer (15.2) | Toronto Raptors on back-to-back,2024-12
2024-12-23,Detroit Pistons @ Los Angeles Lakers,214.0,NO,53,231,True,SKIPPED,Strong offense (115.5) | Above average pace (98.7) | Both teams neutral form | Tight buffer (14.9) | Both teams rested (2+ days),2024-12
2024-12-23,Portland Trail Blazers @ Dallas Mavericks,210.0,NO,52,240,True,SKIPPED,Above-avg offense (113.2) | Above average pace (99.0) | Dallas Mavericks hot (HOT) | Moderate buffer (15.1) | Both teams rested (2+ days),2024-12
2024-12-23,Washington Wizards @ Oklahoma City Thunder,213.5,NO,50,228,True,SKIPPED,Above-avg offense (113.5) | Fast pace (100.5) | Oklahoma City Thunder cold (scoring slump) | Moderate buffer (15.0) | Both teams rested (2+ days),2024-12
2024-12-23,Los Angeles Clippers @ Memphis Grizzlies,219.5,NO,78,224,True,SKIPPED,Elite offense (116.4) | Fast pace (100.4) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2024-12
2024-12-23,Phoenix Suns @ Denver Nuggets,219.5,NO,62,207,False,SKIPPED,Elite offense (118.1) | Above average pace (98.4) | Phoenix Suns hot (WARM) | Tight buffer (14.9) | Denver Nuggets on back-to-back,2024-12
2024-12-25,Denver Nuggets @ Phoenix Suns,219.5,NO,67,210,False,SKIPPED,Elite offense (118.1) | Above average pace (98.4) | Phoenix Suns hot (WARM) | Tight buffer (14.9) | Both teams rested (2+ days),2024-12
2024-12-25,San Antonio Spurs @ New York Knicks,214.5,NO,68,231,True,SKIPPED,Elite offense (116.5) | Above average pace (98.0) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (2+ days),2024-12
2024-12-25,Minnesota Timberwolves @ Dallas Mavericks,213.5,NO,62,204,False,SKIPPED,Strong offense (115.7) | Above average pace (98.2) | Dallas Mavericks hot (HOT) | Moderate buffer (15.0) | Both teams rested (2+ days),2024-12
2024-12-25,Philadelphia 76ers @ Boston Celtics,211.0,NO,60,232,True,SKIPPED,Elite offense (116.2) | Average pace (96.6) | Boston Celtics hot (HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2024-12
2024-12-25,Los Angeles Lakers @ Golden State Warriors,212.0,NO,58,228,True,SKIPPED,Strong offense (115.5) | Above average pace (98.2) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (2+ days),2024-12
2024-12-26,Chicago Bulls @ Atlanta Hawks,221.0,NO,60,274,True,SKIPPED,Strong offense (114.3) | Fast pace (102.7) | Chicago Bulls cold (scoring slump) | Moderate buffer (15.0) | Both teams rested (3+ days),2024-12
2024-12-26,Detroit Pistons @ Sacramento Kings,216.0,NO,58,227,True,SKIPPED,Strong offense (115.8) | Above average pace (99.0) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (3+ days),2024-12
2024-12-26,Utah Jazz @ Portland Trail Blazers,208.0,NO,33,242,True,SKIPPED,Weak offense (111.5) | Above average pace (99.4) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (3+ days),2024-12
2024-12-26,Houston Rockets @ New Orleans Pelicans,209.0,NO,40,239,True,SKIPPED,Above-avg offense (112.8) | Above average pace (98.8) | New Orleans Pelicans cold (scoring slump) | Moderate buffer (15.1) | Both teams rested (3+ days),2024-12
2024-12-26,Brooklyn Nets @ Milwaukee Bucks,205.5,NO,45,216,True,SKIPPED,Above-avg offense (112.2) | Average pace (97.8) | Brooklyn Nets hot (HOT) | Moderate buffer (15.1) | Both teams rested (3+ days),2024-12
2024-12-26,Oklahoma City Thunder @ Indiana Pacers,223.0,NO,55,234,True,SKIPPED,Elite offense (118.4) | Above average pace (100.0) | Oklahoma City Thunder cold (scoring slump) | Tight buffer (14.9) | Both teams rested (3+ days),2024-12
2024-12-26,Miami Heat @ Orlando Magic,201.0,NO,31,177,False,SKIPPED,Weak offense (111.5) | Average pace (96.2) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (3+ days),2024-12
2024-12-26,Toronto Raptors @ Memphis Grizzlies,217.5,NO,68,281,True,SKIPPED,Strong offense (114.1) | Fast pace (101.5) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (3+ days),2024-12
2024-12-26,Charlotte Hornets @ Washington Wizards,198.0,NO,42,223,True,SKIPPED,Weak offense (107.0) | Above average pace (99.2) | Charlotte Hornets hot (WARM) | Moderate buffer (15.1) | Both teams rested (3+ days),2024-12
2024-12-27,New York Knicks @ Orlando Magic,206.0,NO,40,193,False,SKIPPED,Above-avg offense (114.0) | Average pace (96.4) | New York Knicks hot (WARM) | Moderate buffer (15.2) | Orlando Magic on back-to-back,2024-12
2024-12-27,Indiana Pacers @ Boston Celtics,218.5,NO,60,247,True,SKIPPED,Elite offense (118.5) | Average pace (97.8) | Boston Celtics hot (HOT) | Moderate buffer (15.2) | Indiana Pacers on back-to-back,2024-12
2024-12-27,San Antonio Spurs @ Brooklyn Nets,204.0,NO,30,183,False,SKIPPED,Weak offense (111.5) | Average pace (97.8) | Brooklyn Nets hot (HOT) | Moderate buffer (15.0) | Brooklyn Nets on back-to-back,2024-12
2024-12-27,Dallas Mavericks @ Phoenix Suns,213.0,NO,57,187,False,SKIPPED,Strong offense (115.5) | Above average pace (98.2) | Dallas Mavericks hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2024-12
2024-12-27,Minnesota Timberwolves @ Houston Rockets,213.5,NO,38,225,True,SKIPPED,Strong offense (115.9) | Average pace (97.9) | Minnesota Timberwolves cold (scoring slump) | Moderate buffer (15.1) | Houston Rockets on back-to-back,2024-12
2024-12-27,Memphis Grizzlies @ New Orleans Pelicans,216.5,NO,50,256,True,SKIPPED,Strong offense (114.1) | Fast pace (101.2) | New Orleans Pelicans cold (scoring slump) | Moderate buffer (15.0) | Both teams on back-to-back (fatigued),2024-12
2024-12-27,Cleveland Cavaliers @ Denver Nuggets,227.5,NO,72,284,True,SKIPPED,Elite offense (120.8) | Above average pace (99.8) | Cleveland Cavaliers hot (HOT) | Moderate buffer (15.2) | Both teams rested (4+ days),2024-12
2024-12-27,Golden State Warriors @ Los Angeles Clippers,211.5,NO,58,194,False,SKIPPED,Strong offense (115.0) | Above average pace (98.1) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (2+ days),2024-12
2024-12-28,Milwaukee Bucks @ Chicago Bulls,218.5,NO,55,227,True,SKIPPED,Strong offense (115.0) | Fast pace (101.0) | Chicago Bulls cold (scoring slump) | Tight buffer (14.8) | Both teams rested (2+ days),2024-12
2024-12-28,New York Knicks @ Washington Wizards,209.0,NO,42,268,True,SKIPPED,Above-avg offense (112.7) | Above average pace (98.8) | New York Knicks hot (WARM) | Tight buffer (14.8) | New York Knicks on back-to-back,2024-12
2024-12-28,Oklahoma City Thunder @ Charlotte Hornets,210.5,NO,52,200,False,SKIPPED,Above-avg offense (113.8) | Above average pace (98.8) | Charlotte Hornets hot (WARM) | Moderate buffer (15.1) | Both teams rested (2+ days),2024-12
2024-12-28,Miami Heat @ Atlanta Hawks,214.0,NO,53,230,True,SKIPPED,Strong offense (114.0) | Above average pace (99.4) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (2+ days),2024-12
2024-12-28,Philadelphia 76ers @ Utah Jazz,206.5,NO,38,225,True,SKIPPED,Weak offense (111.6) | Above average pace (98.7) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (3+ days),2024-12
2024-12-28,Phoenix Suns @ Golden State Warriors,212.5,NO,36,214,True,SKIPPED,Strong offense (115.6) | Average pace (97.9) | Both teams neutral form | Tight buffer (14.9) | Both teams on back-to-back (fatigued),2024-12
2024-12-28,Dallas Mavericks @ Portland Trail Blazers,210.0,NO,47,248,True,SKIPPED,Above-avg offense (113.2) | Above average pace (99.0) | Dallas Mavericks hot (HOT) | Moderate buffer (15.1) | Dallas Mavericks on back-to-back,2024-12
2024-12-28,Sacramento Kings @ Los Angeles Lakers,214.0,NO,61,254,True,SKIPPED,Elite offense (116.3) | Average pace (97.9) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2024-12
2024-12-28,Detroit Pistons @ Denver Nuggets,221.5,NO,58,255,True,SKIPPED,Elite offense (117.5) | Above average pace (99.8) | Both teams neutral form | Tight buffer (14.8) | Denver Nuggets on back-to-back,2024-12
2024-12-29,Memphis Grizzlies @ Oklahoma City Thunder,227.0,NO,65,236,True,SKIPPED,Elite offense (119.0) | Fast pace (101.7) | Oklahoma City Thunder cold (scoring slump) | Moderate buffer (15.2) | Oklahoma City Thunder on back-to-back,2024-12
2024-12-29,Miami Heat @ Houston Rockets,210.0,NO,41,204,False,SKIPPED,Strong offense (114.4) | Average pace (97.4) | Both teams neutral form | Tight buffer (14.9) | Miami Heat on back-to-back,2024-12
2024-12-29,Atlanta Hawks @ Toronto Raptors,214.0,NO,53,243,True,SKIPPED,Above-avg offense (112.5) | Fast pace (101.2) | Both teams neutral form | Moderate buffer (15.1) | Atlanta Hawks on back-to-back,2024-12
2024-12-29,Indiana Pacers @ Boston Celtics,218.5,NO,65,237,True,SKIPPED,Elite offense (118.5) | Average pace (97.8) | Boston Celtics hot (HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2024-12
2024-12-29,Brooklyn Nets @ Orlando Magic,195.5,NO,35,203,True,SKIPPED,Weak offense (109.0) | Average pace (96.2) | Brooklyn Nets hot (HOT) | Moderate buffer (15.0) | Both teams rested (2+ days),2024-12
2024-12-29,San Antonio Spurs @ Minnesota Timberwolves,213.0,NO,50,222,True,SKIPPED,Strong offense (115.5) | Above average pace (98.3) | Minnesota Timberwolves cold (scoring slump) | Moderate buffer (15.2) | Both teams rested (2+ days),2024-12
2024-12-30,Cleveland Cavaliers @ Golden State Warriors,220.5,NO,72,208,False,SKIPPED,Elite offense (118.3) | Above average pace (99.2) | Cleveland Cavaliers hot (HOT) | Moderate buffer (15.2) | Both teams rested (3+ days),2024-12
2024-12-30,Philadelphia 76ers @ Portland Trail Blazers,205.5,NO,38,228,True,SKIPPED,Weak offense (111.8) | Above average pace (98.1) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (2+ days),2024-12
2024-12-30,Dallas Mavericks @ Sacramento Kings,215.0,NO,57,210,False,SKIPPED,Strong offense (115.8) | Above average pace (98.7) | Dallas Mavericks hot (HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2024-12
2024-12-30,Denver Nuggets @ Utah Jazz,217.5,NO,58,253,True,SKIPPED,Strong offense (115.6) | Above average pace (99.9) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (2+ days),2024-12
2024-12-30,Los Angeles Clippers @ New Orleans Pelicans,207.5,NO,40,229,True,SKIPPED,Above-avg offense (112.8) | Above average pace (98.3) | New Orleans Pelicans cold (scoring slump) | Moderate buffer (15.2) | Both teams rested (3+ days),2024-12
2024-12-30,New York Knicks @ Washington Wizards,209.0,NO,47,232,True,SKIPPED,Above-avg offense (112.7) | Above average pace (98.8) | New York Knicks hot (WARM) | Tight buffer (14.8) | Both teams rested (2+ days),2024-12
2024-12-30,Chicago Bulls @ Charlotte Hornets,208.0,NO,47,223,True,SKIPPED,Weak offense (110.7) | Fast pace (100.2) | Charlotte Hornets hot (WARM) | Tight buffer (14.9) | Both teams rested (2+ days),2024-12
2024-12-31,Los Angeles Clippers @ San Antonio Spurs,212.0,NO,48,208,False,SKIPPED,Strong offense (114.8) | Above average pace (98.4) | Both teams neutral form | Tight buffer (14.8) | Los Angeles Clippers on back-to-back,2024-12
2024-12-31,Memphis Grizzlies @ Phoenix Suns,220.5,NO,73,229,True,SKIPPED,Elite offense (117.0) | Fast pace (100.2) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (2+ days),2024-12
2024-12-31,Cleveland Cavaliers @ Los Angeles Lakers,220.5,NO,62,232,True,SKIPPED,Elite offense (118.8) | Above average pace (98.7) | Cleveland Cavaliers hot (HOT) | Tight buffer (14.8) | Cleveland Cavaliers on back-to-back,2024-12
2024-12-31,Minnesota Timberwolves @ Oklahoma City Thunder,220.0,NO,55,218,False,SKIPPED,Elite offense (118.4) | Above average pace (98.7) | Minnesota Timberwolves cold (scoring slump) | Tight buffer (14.8) | Both teams rested (2+ days),2024-12
2024-12-31,Toronto Raptors @ Boston Celtics,212.0,NO,55,196,False,SKIPPED,Strong offense (115.5) | Average pace (97.7) | Boston Celtics hot (HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2024-12
2024-12-31,Milwaukee Bucks @ Indiana Pacers,218.0,NO,63,232,True,SKIPPED,Elite offense (116.2) | Above average pace (99.6) | Both teams neutral form | Tight buffer (14.9) | Both teams rested (3+ days),2024-12
2025-01-01,Philadelphia 76ers @ Sacramento Kings,210.5,NO,46,220,True,SKIPPED,Strong offense (114.3) | Average pace (97.8) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (2+ days),2025-01
2025-01-01,Atlanta Hawks @ Denver Nuggets,224.0,NO,78,259,True,SKIPPED,Elite offense (117.2) | Fast pace (101.2) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (3+ days),2025-01
2025-01-01,Dallas Mavericks @ Houston Rockets,213.5,NO,62,209,False,SKIPPED,Strong offense (115.0) | Above average pace (98.9) | Dallas Mavericks hot (HOT) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-01
2025-01-01,Orlando Magic @ Detroit Pistons,206.0,NO,36,201,False,SKIPPED,Above-avg offense (112.2) | Average pace (97.9) | Both teams neutral form | Tight buffer (14.9) | Both teams rested (3+ days),2025-01
2025-01-01,Chicago Bulls @ Washington Wizards,211.0,NO,35,232,True,SKIPPED,Weak offense (110.4) | Fast pace (101.8) | Chicago Bulls cold (scoring slump) | Tight buffer (14.8) | Both teams rested (2+ days),2025-01
2025-01-01,Utah Jazz @ New York Knicks,212.5,NO,62,222,True,SKIPPED,Strong offense (114.8) | Above average pace (98.3) | New York Knicks hot (WARM) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-01
2025-01-01,New Orleans Pelicans @ Miami Heat,205.5,NO,18,227,True,SKIPPED,Weak offense (112.0) | Average pace (97.7) | New Orleans Pelicans cold (scoring slump) | Tight buffer (14.9) | Both teams rested (2+ days),2025-01
2025-01-01,Brooklyn Nets @ Toronto Raptors,201.0,NO,37,243,True,SKIPPED,Weak offense (109.5) | Above average pace (98.1) | Brooklyn Nets hot (HOT) | Moderate buffer (15.0) | Toronto Raptors on back-to-back,2025-01
2025-01-02,Indiana Pacers @ Miami Heat,213.0,NO,53,243,True,SKIPPED,Strong offense (115.0) | Above average pace (98.1) | Both teams neutral form | Moderate buffer (15.0) | Miami Heat on back-to-back,2025-01
2025-01-02,Boston Celtics @ Minnesota Timberwolves,215.5,NO,65,233,True,SKIPPED,Elite offense (118.6) | Average pace (96.5) | Boston Celtics hot (HOT) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-01
2025-01-02,Brooklyn Nets @ Milwaukee Bucks,205.5,NO,40,223,True,SKIPPED,Above-avg offense (112.2) | Average pace (97.8) | Brooklyn Nets hot (HOT) | Moderate buffer (15.1) | Brooklyn Nets on back-to-back,2025-01
2025-01-02,Los Angeles Clippers @ Oklahoma City Thunder,218.5,NO,55,214,False,SKIPPED,Elite offense (117.7) | Above average pace (98.8) | Oklahoma City Thunder cold (scoring slump) | Tight buffer (14.9) | Both teams rested (2+ days),2025-01
2025-01-02,Philadelphia 76ers @ Golden State Warriors,208.5,NO,38,244,True,SKIPPED,Above-avg offense (113.5) | Above average pace (98.1) | Both teams neutral form | Tight buffer (14.9) | Philadelphia 76ers on back-to-back,2025-01
2025-01-02,Portland Trail Blazers @ Los Angeles Lakers,209.5,NO,43,220,True,SKIPPED,Above-avg offense (113.8) | Above average pace (98.2) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (3+ days),2025-01
2025-01-03,Orlando Magic @ Toronto Raptors,201.5,NO,26,203,True,SKIPPED,Weak offense (110.0) | Average pace (97.9) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (2+ days),2025-01
2025-01-03,Atlanta Hawks @ Los Angeles Lakers,216.5,NO,63,221,True,SKIPPED,Strong offense (115.2) | Fast pace (100.1) | Both teams neutral form | Moderate buffer (15.1) | Los Angeles Lakers on back-to-back,2025-01
2025-01-03,Memphis Grizzlies @ Sacramento Kings,222.5,NO,73,271,True,SKIPPED,Elite offense (117.2) | Fast pace (100.8) | Both teams neutral form | Tight buffer (14.9) | Both teams rested (3+ days),2025-01
2025-01-03,San Antonio Spurs @ Denver Nuggets,219.5,NO,72,223,True,SKIPPED,Elite offense (117.2) | Above average pace (99.5) | Denver Nuggets hot (WARM) | Moderate buffer (15.2) | Both teams rested (3+ days),2025-01
2025-01-03,Cleveland Cavaliers @ Dallas Mavericks,221.0,NO,72,256,True,SKIPPED,Elite offense (118.2) | Above average pace (99.5) | Cleveland Cavaliers hot (HOT) | Moderate buffer (15.1) | Both teams rested (3+ days),2025-01
2025-01-03,New York Knicks @ Oklahoma City Thunder,221.5,NO,62,224,True,SKIPPED,Elite offense (119.4) | Above average pace (98.3) | New York Knicks hot (HOT) | Tight buffer (14.8) | Oklahoma City Thunder on back-to-back,2025-01
2025-01-03,Washington Wizards @ New Orleans Pelicans,203.0,NO,47,252,True,SKIPPED,Weak offense (108.6) | Fast pace (100.0) | Washington Wizards hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-01
2025-01-03,Charlotte Hornets @ Detroit Pistons,205.5,NO,42,192,False,SKIPPED,Weak offense (111.2) | Above average pace (98.7) | Charlotte Hornets hot (WARM) | Moderate buffer (15.1) | Both teams rested (4+ days),2025-01
